AKVAKULTURTILLATELSER PR. 13.04.2020;;;;;;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;;;;;;(Enhet i stk. oppgis i 1000) ;;;
TILL_NR;ORG.NR/PERS.NR;NAVN;ADRESSE;POSTNR;POSTSTED;TILDELINGSTIDSPUNKT;TIDSBEGRENSET;TILL_KOMNR;TILL_KOM;FORMÅL;PRODUKSJONSFORM;ART;TILL_KAP;TILL_ENHET;LOK_NR;LOK_NAVN;LOK_KOMNR;LOK_KOM;LOK_PLASS;VANNMILJØ;LOK_KAP;LOK_ENHET;N_GEOWGS84;Ø_GEOWGS84
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Dypvannsreke;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Hestereke;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Sjøkreps;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Porselenskrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Bernakeremittkreps;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Taskekrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Dverghummer;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Dvergreke;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Stankelbenkrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Strandkrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Kamuflasjereke;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Trollkrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Langfotkrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Hummer;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Marmorkrabbe;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Krinakrabbe, uspes.;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Blomsterreke;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
A F 0303;855869942;NORSK INSTITUTT FOR VANNFORSKNING;GAUSTADALLÉEN 21;0349;OSLO;03-07-2017;;3022;FROGN;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Muddertrollkreps;0,00;TN;10173;SOLBERGSTRAND;3022;FROGN;LAND;FERSKVANN/SALTVANN;7,50;TN;59.615783;10.652650
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Laks;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Ørret;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Laks;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Regnbueørret;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Regnbueørret;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0003;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;21-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Ørret;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Gråsteinbit;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Torsk;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Tunge;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Sild;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Flekksteinbit;9,33;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Skrubbe;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Brisling;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Piggvar;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Kveite;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Makrell;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Rødspette;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Bergnebb;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Sei;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0004;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;SETTEFISK;Rognkjeks (felles);0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Piggvar;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Flekksteinbit;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Sei;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Skrubbe;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Torsk;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Bergnebb;4,67;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Gråsteinbit;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Kveite;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Rødspette;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Makrell;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Rognkjeks (felles);0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Brisling;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Sild;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0006;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMFISK;Tunge;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0303;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;17-08-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Saueskjell;1,00;TN;12836;BOTA OKSEFJORDEN;4203;ARENDAL;SJØ;SALTVANN;8000,00;M3;58.578250;8.987783
AAA 0303;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;17-08-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;O-skjell;1,00;TN;12836;BOTA OKSEFJORDEN;4203;ARENDAL;SJØ;SALTVANN;8000,00;M3;58.578250;8.987783
AAA 0303;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;17-08-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Kuskjell;1,00;TN;12836;BOTA OKSEFJORDEN;4203;ARENDAL;SJØ;SALTVANN;8000,00;M3;58.578250;8.987783
AAA 0303;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;17-08-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Blåskjell;370,00;TN;12836;BOTA OKSEFJORDEN;4203;ARENDAL;SJØ;SALTVANN;8000,00;M3;58.578250;8.987783
AAA 0306;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;17-08-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Blåskjell;1,40;DA;14296;KORSEN;4203;ARENDAL;SJØ;SALTVANN;1,40;DA;58.581833;8.968350
AAA 0307;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Østers;0,00;DA;21377;FINSKOT;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.541833;8.950683
AAA 0307;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;O-skjell;0,00;DA;21377;FINSKOT;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.541833;8.950683
AAA 0307;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Strandsnegl;0,00;DA;21377;FINSKOT;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.541833;8.950683
AAA 0307;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Blåskjell;3,00;DA;21377;FINSKOT;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.541833;8.950683
AAA 0308;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Strandsnegl;0,00;DA;21375;FLOSTAFJORDEN;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.535017;8.930967
AAA 0308;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;O-skjell;0,00;DA;21375;FLOSTAFJORDEN;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.535017;8.930967
AAA 0308;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Blåskjell;3,00;DA;21375;FLOSTAFJORDEN;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.535017;8.930967
AAA 0308;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Østers;0,00;DA;21375;FLOSTAFJORDEN;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.535017;8.930967
AAA 0308;991022171;AGDER MUSSELS AS;C/O NORSK HUMMER POSTBOKS 41;4661;KRISTIANSAND S;20-01-2004;30-12-9999;4203;ARENDAL;Kommersiell;AKVAKULTURDYR TIL KONSUM;Østers;0,00;DA;21375;FLOSTAFJORDEN;4203;ARENDAL;SJØ;SALTVANN;3,00;DA;58.535017;8.930967
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Stillehavsøsters;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Blåskjell;1,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Drøbaksjøpiggsvin;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Drøbaksjøpiggsvin;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Dypvannsreke;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Stillehavsøsters;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Østers;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Hummer;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Dypvannsreke;1,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Østers;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;STAMDYR;Sjøkreps;0,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Sjøkreps;1,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
AAA 0311;971349077;HAVFORSKNINGSINSTITUTTET;POSTBOKS 1870 NORDNES;5817;BERGEN;01-09-2004;;4203;ARENDAL;Kommersiell;AKVAKULTURDYR I TIDLIGE LIVSSTADIER;Hummer;1,00;TN;23015;FLØDEVIGEN;4203;ARENDAL;LAND;FERSKVANN/SALTVANN;19,00;TN;58.424515;8.756882
